"POLYGON ((-119.998245 36.659711, -119.998245 36.652158, -119.990692 36.652158, -119.990692 36.659711, -119.998245 36.659711))",CA_35
"POLYGON ((-119.847834 36.576264, -119.847834 36.568711, -119.840281 36.568711, -119.840281 36.576264, -119.847834 36.576264))",CA_36
"POLYGON ((-120.409159 36.72615, -120.409159 36.718597, -120.401606 36.718597, -120.401606 36.72615, -120.409159 36.72615))",CA_37
"POLYGON ((-120.037049 36.577334, -120.037049 36.569781, -120.029496 36.569781, -120.029496 36.577334, -120.037049 36.577334))",CA_38
"POLYGON ((-120.445348 36.771011, -120.445348 36.763458, -120.437795 36.763458, -120.437795 36.771011, -120.445348 36.771011))",CA_39
"POLYGON ((-94.684764 43.820498, -94.684764 43.812944, -94.677211 43.812944, -94.677211 43.820498, -94.684764 43.820498))",MN_0
"POLYGON ((-94.633723 43.728116, -94.633723 43.720563, -94.62617 43.720563, -94.62617 43.728116, -94.633723 43.728116))",MN_1
"POLYGON ((-94.513979 43.713245, -94.513979 43.705692, -94.506426 43.705692, -94.506426 43.713245, -94.513979 43.713245))",MN_2
"POLYGON ((-94.543981 43.710348, -94.543981 43.702795, -94.536428 43.702795, -94.536428 43.710348, -94.543981 43.710348))",MN_3
"POLYGON ((-94.750377 43.757543, -94.750377 43.74999, -94.742824 43.74999, -94.742824 43.757543, -94.750377 43.757543))",MN_4
"POLYGON ((-94.547731 43.738654, -94.547731 43.731101, -94.540178 43.731101, -94.540178 43.738654, -94.547731 43.738654))",MN_5
"POLYGON ((-94.719516 43.781191, -94.719516 43.773638, -94.711963 43.773638, -94.711963 43.781191, -94.719516 43.781191))",MN_6
"POLYGON ((-94.706026 43.713386, -94.706026 43.705833, -94.698473 43.705833, -94.698473 43.713386, -94.706026 43.713386))",MN_7
"POLYGON ((-94.590061 43.72716, -94.590061 43.719606, -94.582508 43.719606, -94.582508 43.72716, -94.590061 43.72716))",MN_8
"POLYGON ((-94.715858 43.765573, -94.715858 43.75802, -94.708305 43.75802, -94.708305 43.765573, -94.715858 43.765573))",MN_9
"POLYGON ((-94.352251 43.753959, -94.352251 43.746406, -94.344698 43.746406, -94.344698 43.753959, -94.352251 43.753959))",MN_10
"POLYGON ((-94.471728 43.693376, -94.471728 43.685823, -94.464175 43.685823, -94.464175 43.693376, -94.471728 43.693376))",MN_11
"POLYGON ((-94.363124 43.767165, -94.363124 43.759611, -94.355571 43.759611, -94.355571 43.767165, -94.363124 43.767165))",MN_12
"POLYGON ((-94.561946 43.726703, -94.561946 43.71915, -94.554392 43.71915, -94.554392 43.726703, -94.561946 43.726703))",MN_13
"POLYGON ((-94.4514 43.775501, -94.4514 43.767948, -94.443847 43.767948, -94.443847 43.775501, -94.4514 43.775501))",MN_14
"POLYGON ((-94.441801 43.806786, -94.441801 43.799233, -94.434248 43.799233, -94.434248 43.806786, -94.441801 43.806786))",MN_15
"POLYGON ((-94.601695 43.808298, -94.601695 43.800745, -94.594142 43.800745, -94.594142 43.808298, -94.601695 43.808298))",MN_16
"POLYGON ((-94.319168 43.723173, -94.319168 43.71562, -94.311615 43.71562, -94.311615 43.723173, -94.319168 43.723173))",MN_17
"POLYGON ((-94.56331 43.732328, -94.56331 43.724775, -94.555757 43.724775, -94.555757 43.732328, -94.56331 43.732328))",MN_18
"POLYGON ((-94.59183 43.69961, -94.59183 43.692057, -94.584277 43.692057, -94.584277 43.69961, -94.59183 43.69961))",MN_19
"POLYGON ((-97.996905 44.809479, -97.996905 44.801926, -97.989352 44.801926, -97.989352 44.809479, -97.996905 44.809479))",SD_0
"POLYGON ((-97.991663 44.821061, -97.991663 44.813508, -97.98411 44.813508, -97.98411 44.821061, -97.991663 44.821061))",SD_1
"POLYGON ((-98.036 44.746903, -98.036 44.739349, -98.028447 44.739349, -98.028447 44.746903, -98.036 44.746903))",SD_2
"POLYGON ((-98.068479 44.790268, -98.068479 44.782715, -98.060926 44.782715, -98.060926 44.790268, -98.068479 44.790268))",SD_3
"POLYGON ((-98.036522 44.721612, -98.036522 44.714059, -98.028969 44.714059, -98.028969 44.721612, -98.036522 44.721612))",SD_4
"POLYGON ((-98.006964 44.816419, -98.006964 44.808866, -97.99941 44.808866, -97.99941 44.816419, -98.006964 44.816419))",SD_5
"POLYGON ((-98.056863 44.748655, -98.056863 44.741102, -98.04931 44.741102, -98.04931 44.748655, -98.056863 44.748655))",SD_6
"POLYGON ((-98.076954 44.686756, -98.076954 44.679203, -98.069401 44.679203, -98.069401 44.686756, -98.076954 44.686756))",SD_7
"POLYGON ((-97.999953 44.721806, -97.999953 44.714253, -97.9924 44.714253, -97.9924 44.721806, -97.999953 44.721806))",SD_8
"POLYGON ((-98.011178 44.649792, -98.011178 44.642239, -98.003625 44.642239, -98.003625 44.649792, -98.011178 44.649792))",SD_9
"POLYGON ((-98.037782 44.768909, -98.037782 44.761356, -98.030229 44.761356, -98.030229 44.768909, -98.037782 44.768909))",SD_10
"POLYGON ((-98.003073 44.662876, -98.003073 44.655323, -97.99552 44.655323, -97.99552 44.662876, -98.003073 44.662876))",SD_11
"POLYGON ((-98.035985 44.778302, -98.035985 44.770749, -98.028432 44.770749, -98.028432 44.778302, -98.035985 44.778302))",SD_12
"POLYGON ((-98.00501 44.660061, -98.00501 44.652508, -97.997456 44.652508, -97.997456 44.660061, -98.00501 44.660061))",SD_13
"POLYGON ((-98.073759 44.739971, -98.073759 44.732418, -98.066206 44.732418, -98.066206 44.739971, -98.073759 44.739971))",SD_14
"POLYGON ((-98.070403 44.760131, -98.070403 44.752578, -98.06285 44.752578, -98.06285 44.760131, -98.070403 44.760131))",SD_15
"POLYGON ((-98.031748 44.706736, -98.031748 44.699183, -98.024195 44.699183, -98.024195 44.706736, -98.031748 44.706736))",SD_16
"POLYGON ((-98.00177 44.820458, -98.00177 44.812905, -97.994217 44.812905, -97.994217 44.820458, -98.00177 44.820458))",SD_17
"POLYGON ((-98.019459 44.77324, -98.019459 44.765687, -98.011905 44.765687, -98.011905 44.77324, -98.019459 44.77324))",SD_18
"POLYGON ((-98.011276 44.772409, -98.011276 44.764856, -98.003723 44.764856, -98.003723 44.772409, -98.011276 44.772409))",SD_19
"POLYGON ((-96.272082 39.202914, -96.272082 39.195361, -96.264529 39.195361, -96.264529 39.202914, -96.272082 39.202914))",us_1
"POLYGON ((-86.933945 40.971961, -86.933945 40.964408, -86.926392 40.964408, -86.926392 40.971961, -86.933945 40.971961))",us_2
"POLYGON ((-118.30865 44.690522, -118.30865 44.682969, -118.301097 44.682969, -118.301097 44.690522, -118.30865 44.690522))",us_3
"POLYGON ((-88.537941 41.288839, -88.537941 41.281286, -88.530388 41.281286, -88.530388 41.288839, -88.537941 41.288839))",us_4
"POLYGON ((-98.31808 45.561097, -98.31808 45.553544, -98.310527 45.553544, -98.310527 45.561097, -98.31808 45.561097))",us_5
"POLYGON ((-92.244817 40.953978, -92.244817 40.946425, -92.237264 40.946425, -92.237264 40.953978, -92.244817 40.953978))",us_6
"POLYGON ((-82.026724 35.823561, -82.026724 35.816008, -82.019171 35.816008, -82.019171 35.823561, -82.026724 35.823561))",us_7
"POLYGON ((-90.967375 31.644927, -90.967375 31.637374, -90.959822 31.637374, -90.959822 31.644927, -90.967375 31.644927))",us_8
"POLYGON ((-110.564316 44.82373, -110.564316 44.816177, -110.556762 44.816177, -110.556762 44.82373, -110.564316 44.82373))",us_9
"POLYGON ((-98.917401 32.565191, -98.917401 32.557638, -98.909848 32.557638, -98.909848 32.565191, -98.917401 32.565191))",us_10
"POLYGON ((-95.866277 44.170747, -95.866277 44.163194, -95.858724 44.163194, -95.858724 44.170747, -95.866277 44.170747))",us_11
"POLYGON ((-79.971928 39.351428, -79.971928 39.343875, -79.964375 39.343875, -79.964375 39.351428, -79.971928 39.351428))",us_12
"POLYGON ((-106.965974 34.117442, -106.965974 34.109888, -106.958421 34.109888, -106.958421 34.117442, -106.965974 34.117442))",us_13
"POLYGON ((-117.101072 39.132257, -117.101072 39.124704, -117.093519 39.124704, -117.093519 39.132257, -117.101072 39.132257))",us_14
"POLYGON ((-115.13935 40.856452, -115.13935 40.848899, -115.131797 40.848899, -115.131797 40.856452, -115.13935 40.856452))",us_15
"POLYGON ((-106.189008 33.98494, -106.189008 33.977387, -106.181455 33.977387, -106.181455 33.98494, -106.189008 33.98494))",us_16
"POLYGON ((-97.317757 45.099912, -97.317757 45.092359, -97.310204 45.092359, -97.310204 45.099912, -97.317757 45.099912))",us_17
"POLYGON ((-122.062452 44.402783, -122.062452 44.39523, -122.054898 44.39523, -122.054898 44.402783, -122.062452 44.402783))",us_18
"POLYGON ((-95.793969 41.765154, -95.793969 41.757601, -95.786416 41.757601, -95.786416 41.765154, -95.793969 41.765154))",us_19
"POLYGON ((-73.772824 40.780332, -73.772824 40.772779, -73.765271 40.772779, -73.765271 40.780332, -73.772824 40.780332))",us_20
"POLYGON ((-100.106991 36.908862, -100.106991 36.901309, -100.099438 36.901309, -100.099438 36.908862, -100.106991 36.908862))",us_21
"POLYGON ((-92.487463 40.493643, -92.487463 40.48609, -92.47991 40.48609, -92.47991 40.493643, -92.487463 40.493643))",us_22
"POLYGON ((-118.457065 35.578928, -118.457065 35.571375, -118.449511 35.571375, -118.449511 35.578928, -118.457065 35.578928))",us_23
"POLYGON ((-111.73886 36.123419, -111.73886 36.115866, -111.731307 36.115866, -111.731307 36.123419, -111.73886 36.123419))",us_24
"POLYGON ((-88.968263 40.03733, -88.968263 40.029777, -88.96071 40.029777, -88.96071 40.03733, -88.968263 40.03733))",us_25
"POLYGON ((-89.517947 38.870819, -89.517947 38.863266, -89.510394 38.863266, -89.510394 38.870819, -89.517947 38.870819))",us_26
"POLYGON ((-107.565904 44.073182, -107.565904 44.065629, -107.558351 44.065629, -107.558351 44.073182, -107.565904 44.073182))",us_27
"POLYGON ((-104.800553 33.749496, -104.800553 33.741943, -104.793 33.741943, -104.793 33.749496, -104.800553 33.749496))",us_28
"POLYGON ((-105.108023 32.79156, -105.108023 32.784007, -105.10047 32.784007, -105.10047 32.79156, -105.108023 32.79156))",us_29
"POLYGON ((-112.011871 37.198811, -112.011871 37.191258, -112.004318 37.191258, -112.004318 37.198811, -112.011871 37.198811))",us_30
"POLYGON ((-117.970916 43.592787, -117.970916 43.585234, -117.963363 43.585234, -117.963363 43.592787, -117.970916 43.592787))",us_31
"POLYGON ((-101.438089 37.106395, -101.438089 37.098842, -101.430536 37.098842, -101.430536 37.106395, -101.438089 37.106395))",us_32
"POLYGON ((-106.703647 43.893601, -106.703647 43.886048, -106.696094 43.886048, -106.696094 43.893601, -106.703647 43.893601))",us_33
"POLYGON ((-112.859269 35.657466, -112.859269 35.649913, -112.851716 35.649913, -112.851716 35.657466, -112.859269 35.657466))",us_34
"POLYGON ((-90.766413 41.202629, -90.766413 41.195076, -90.75886 41.195076, -90.75886 41.202629, -90.766413 41.202629))",us_35
"POLYGON ((-108.155389 45.891548, -108.155389 45.883995, -108.147836 45.883995, -108.147836 45.891548, -108.155389 45.891548))",us_36
"POLYGON ((-119.869479 47.813311, -119.869479 47.805758, -119.861925 47.805758, -119.861925 47.813311, -119.869479 47.813311))",us_37
"POLYGON ((-87.107138 31.159535, -87.107138 31.151982, -87.099585 31.151982, -87.099585 31.159535, -87.107138 31.159535))",us_38
"POLYGON ((-92.375795 41.688261, -92.375795 41.680708, -92.368242 41.680708, -92.368242 41.688261, -92.375795 41.688261))",us_39
"POLYGON ((-86.429033 32.776354, -86.429033 32.768801, -86.42148 32.768801, -86.42148 32.776354, -86.429033 32.776354))",us_40
"POLYGON ((-117.004627 46.463207, -117.004627 46.455654, -116.997074 46.455654, -116.997074 46.463207, -117.004627 46.463207))",us_41
"POLYGON ((-99.532328 45.374125, -99.532328 45.366572, -99.524775 45.366572, -99.524775 45.374125, -99.532328 45.374125))",us_42
"POLYGON ((-88.830586 35.02444, -88.830586 35.016887, -88.823033 35.016887, -88.823033 35.02444, -88.830586 35.02444))",us_43
"POLYGON ((-85.425211 36.817574, -85.425211 36.810021, -85.417658 36.810021, -85.417658 36.817574, -85.425211 36.817574))",us_44
"POLYGON ((-123.098168 45.013144, -123.098168 45.005591, -123.090614 45.005591, -123.090614 45.013144, -123.098168 45.013144))",us_45
"POLYGON ((-73.690662 41.151155, -73.690662 41.143602, -73.683109 41.143602, -73.683109 41.151155, -73.690662 41.151155))",us_46
"POLYGON ((-118.819645 36.73276, -118.819645 36.725207, -118.812092 36.725207, -118.812092 36.73276, -118.819645 36.73276))",us_47
"POLYGON ((-106.239198 45.344849, -106.239198 45.337296, -106.231645 45.337296, -106.231645 45.344849, -106.239198 45.344849))",us_48
"POLYGON ((-116.652173 33.17268, -116.652173 33.165127, -116.64462 33.165127, -116.64462 33.17268, -116.652173 33.17268))",us_49
"POLYGON ((-115.006901 40.478426, -115.006901 40.470873, -114.999348 40.470873, -114.999348 40.478426, -115.006901 40.478426))",us_50
"POLYGON ((-96.635751 33.662235, -96.635751 33.654682, -96.628198 33.654682, -96.628198 33.662235, -96.635751 33.662235))",us_51
"POLYGON ((-99.503854 37.59361, -99.503854 37.586057, -99.496301 37.586057, -99.496301 37.59361, -99.503854 37.59361))",us_52
"POLYGON ((-118.979779 46.230096, -118.979779 46.222543, -118.972226 46.222543, -118.972226 46.230096, -118.979779 46.230096))",us_53
"POLYGON ((-112.081061 46.536595, -112.081061 46.529042, -112.073508 46.529042, -112.073508 46.536595, -112.081061 46.536595))",us_54
"POLYGON ((-109.581518 36.778709, -109.581518 36.771156, -109.573965 36.771156, -109.573965 36.778709, -109.581518 36.778709))",us_55
"POLYGON ((-94.19601 33.505482, -94.19601 33.497929, -94.188457 33.497929, -94.188457 33.505482, -94.19601 33.505482))",us_56
"POLYGON ((-101.969927 33.180119, -101.969927 33.172565, -101.962373 33.172565, -101.962373 33.180119, -101.969927 33.180119))",us_57
"POLYGON ((-122.881708 45.184239, -122.881708 45.176686, -122.874155 45.176686, -122.874155 45.184239, -122.881708 45.184239))",us_58
"POLYGON ((-90.025916 35.428868, -90.025916 35.421315, -90.018363 35.421315, -90.018363 35.428868, -90.025916 35.428868))",us_59
"POLYGON ((-88.603637 35.987521, -88.603637 35.979968, -88.596084 35.979968, -88.596084 35.987521, -88.603637 35.987521))",us_60
"POLYGON ((-106.347832 45.016868, -106.347832 45.009315, -106.340279 45.009315, -106.340279 45.016868, -106.347832 45.016868))",us_61
"POLYGON ((-112.051074 47.178163, -112.051074 47.17061, -112.043521 47.17061, -112.043521 47.178163, -112.051074 47.178163))",us_62
"POLYGON ((-103.589634 46.016965, -103.589634 46.009412, -103.582081 46.009412, -103.582081 46.016965, -103.589634 46.016965))",us_63
"POLYGON ((-73.937124 40.521646, -73.937124 40.514093, -73.92957 40.514093, -73.92957 40.521646, -73.937124 40.521646))",us_64
"POLYGON ((-112.115117 42.935181, -112.115117 42.927628, -112.107564 42.927628, -112.107564 42.935181, -112.115117 42.935181))",us_65
"POLYGON ((-107.26229 32.701746, -107.26229 32.694193, -107.254737 32.694193, -107.254737 32.701746, -107.26229 32.701746))",us_66
"POLYGON ((-114.410621 44.69798, -114.410621 44.690427, -114.403068 44.690427, -114.403068 44.69798, -114.410621 44.69798))",us_67
"POLYGON ((-118.429567 43.386611, -118.429567 43.379058, -118.422014 43.379058, -118.422014 43.386611, -118.429567 43.386611))",us_68
"POLYGON ((-89.790592 33.157575, -89.790592 33.150022, -89.783039 33.150022, -89.783039 33.157575, -89.790592 33.157575))",us_69
"POLYGON ((-99.293005 43.747144, -99.293005 43.739591, -99.285452 43.739591, -99.285452 43.747144, -99.293005 43.747144))",us_70
"POLYGON ((-80.400566 33.92509, -80.400566 33.917537, -80.393013 33.917537, -80.393013 33.92509, -80.400566 33.92509))",us_71
"POLYGON ((-104.532041 33.457064, -104.532041 33.449511, -104.524488 33.449511, -104.524488 33.457064, -104.532041 33.457064))",us_72
"POLYGON ((-99.505231 31.932805, -99.505231 31.925251, -99.497677 31.925251, -99.497677 31.932805, -99.505231 31.932805))",us_73
"POLYGON ((-78.960198 37.968012, -78.960198 37.960459, -78.952645 37.960459, -78.952645 37.968012, -78.960198 37.968012))",us_74
"POLYGON ((-96.318919 36.564675, -96.318919 36.557122, -96.311366 36.557122, -96.311366 36.564675, -96.318919 36.564675))",us_75
"POLYGON ((-77.950648 40.133899, -77.950648 40.126346, -77.943095 40.126346, -77.943095 40.133899, -77.950648 40.133899))",us_76
"POLYGON ((-103.207985 41.424193, -103.207985 41.41664, -103.200432 41.41664, -103.200432 41.424193, -103.207985 41.424193))",us_77
"POLYGON ((-103.484168 44.645697, -103.484168 44.638144, -103.476615 44.638144, -103.476615 44.645697, -103.484168 44.645697))",us_78
"POLYGON ((-102.950305 42.270238, -102.950305 42.262685, -102.942752 42.262685, -102.942752 42.270238, -102.950305 42.270238))",us_79
"POLYGON ((-96.585829 46.875169, -96.585829 46.867616, -96.578276 46.867616, -96.578276 46.875169, -96.585829 46.875169))",us_80
"POLYGON ((-85.422371 40.662108, -85.422371 40.654555, -85.414818 40.654555, -85.414818 40.662108, -85.422371 40.662108))",us_81
"POLYGON ((-98.474064 41.187837, -98.474064 41.180284, -98.46651 41.180284, -98.46651 41.187837, -98.474064 41.187837))",us_82
"POLYGON ((-118.314359 35.300105, -118.314359 35.292552, -118.306806 35.292552, -118.306806 35.300105, -118.314359 35.300105))",us_83
"POLYGON ((-106.072382 39.200719, -106.072382 39.193166, -106.064829 39.193166, -106.064829 39.200719, -106.072382 39.200719))",us_84
"POLYGON ((-114.481142 42.453727, -114.481142 42.446174, -114.473589 42.446174, -114.473589 42.453727, -114.481142 42.453727))",us_85
"POLYGON ((-96.459401 44.36885, -96.459401 44.361297, -96.451848 44.361297, -96.451848 44.36885, -96.459401 44.36885))",us_86
"POLYGON ((-122.486803 45.924746, -122.486803 45.917193, -122.47925 45.917193, -122.47925 45.924746, -122.486803 45.924746))",us_87
"POLYGON ((-89.58494 39.223613, -89.58494 39.21606, -89.577387 39.21606, -89.577387 39.223613, -89.58494 39.223613))",us_88
"POLYGON ((-118.79642 42.549247, -118.79642 42.541693, -118.788867 42.541693, -118.788867 42.549247, -118.79642 42.549247))",us_89
"POLYGON ((-97.77502 37.985909, -97.77502 37.978356, -97.767467 37.978356, -97.767467 37.985909, -97.77502 37.985909))",us_90
"POLYGON ((-92.647737 37.279279, -92.647737 37.271726, -92.640184 37.271726, -92.640184 37.279279, -92.647737 37.279279))",us_91
"POLYGON ((-82.880824 34.645587, -82.880824 34.638034, -82.873271 34.638034, -82.873271 34.645587, -82.880824 34.645587))",us_92
"POLYGON ((-107.054564 42.279182, -107.054564 42.271629, -107.047011 42.271629, -107.047011 42.279182, -107.054564 42.279182))",us_93
"POLYGON ((-122.049696 43.769777, -122.049696 43.762224, -122.042143 43.762224, -122.042143 43.769777, -122.049696 43.769777))",us_94
"POLYGON ((-113.463098 39.509903, -113.463098 39.502349, -113.455545 39.502349, -113.455545 39.509903, -113.463098 39.509903))",us_95
"POLYGON ((-99.497063 36.145663, -99.497063 36.13811, -99.489509 36.13811, -99.489509 36.145663, -99.497063 36.145663))",us_96
"POLYGON ((-110.664148 47.713324, -110.664148 47.70577, -110.656595 47.70577, -110.656595 47.713324, -110.664148 47.713324))",us_97
"POLYGON ((-104.113859 40.941291, -104.113859 40.933738, -104.106306 40.933738, -104.106306 40.941291, -104.113859 40.941291))",us_98
"POLYGON ((-102.616516 37.181251, -102.616516 37.173698, -102.608963 37.173698, -102.608963 37.181251, -102.616516 37.181251))",us_99
"POLYGON ((-108.931906 41.434012, -108.931906 41.426459, -108.924353 41.426459, -108.924353 41.434012, -108.931906 41.434012))",us_100
